domain,title,business_name,country,seo_score,tech_spend,crawled_at,technologies
ledgerbennett.com,"Global B2B Marketing Agency, B2B Demand Generation | Ledger Bennett",Ledger Bennett,,72,67490,2026-09-13T10:49:49.934136924Z,"['AJAX Libraries API', 'AWS WAF Challenge', 'Adult Content', 'Alternate Protocol', 'BJ Lazy Load for WordPress', 'Contact Form Plugin', 'Content Delivery Network', 'Contento', 'CookieYes', 'EmbedPress', 'Fastly', 'GZIP Module', 'GatedContent.com', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Maps', 'Google My Business', 'Google Tag Manager', 'HubSpot Conversations', 'HubSpot WordPress Plugin', 'Hubspot', 'Lazy Load for WordPress', 'Microdata for Google Shopping', 'Nginx', 'Ntent', 'PHP', 'QUIC', 'Subversion', 'Theme In WP', 'Twitter Ads', 'UTF-8', 'Vimeo', 'WordPress', 'WordPress Multisite', 'jQuery', 'reCAPTCHA']"
symsim.eu,SYMSIM22 – Vielen Dank an alle Teilnehmer,,DEU,77,17861,2026-09-13T10:18:44.165951025Z,"['Alternate Protocol', 'CookieYes', 'EmbedPress', 'Endis', 'GZIP Module', 'Google', 'Google Analytics', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Tag Manager', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Nginx', 'PHP', 'Perl', 'Slider Revolution', 'Theme In WP', 'UTF-8', 'University or College', 'WPBakery', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'jQuery']"
fitpreneur.ie,Web Design & Digital Solutions for Irish Fitness & Wellness Businesses,Fitpreneur.ie,,82,3941,2026-09-13T10:18:44.160269071Z,"['Alternate Protocol', 'Contact Form Plugin', 'Content Delivery Network', 'CookieYes', 'Elementor', 'EmbedPress', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Related Website Sites', 'Instagram Follow Button', 'LiteSpeed', 'Microdata for Google Shopping', 'NFOrce Internet', 'PHP', 'Tailwind CSS', 'Theme In WP', 'Twitter Ads', 'UTF-8', 'WordPress', 'WordPress Multisite', 'eLand', 'jQuery', 'reCAPTCHA']"
sarcmediq.com,Home - SARC MedIQ,,USA,77,38922,2026-09-13T10:04:04.150016212Z,"['Alternate Protocol', 'AthenaHealth', 'Content Delivery Network', 'CookieYes', 'EmbedPress', 'GZIP Module', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Tag Manager', 'Instagram Follow Button', 'KVH', 'LinkedIn Pixel', 'LiteSpeed', 'Microdata for Google Shopping', 'PHP', 'QUIC', 'Sitelinks Search Box', 'Tailwind CSS', 'Theme In WP', 'UTF-8', 'WordPress', 'WordPress Multisite', 'YouTube', 'jsDelivr', 'reCAPTCHA', 'shadcn ui']"
divinesigns.co.uk,Signage & Vehicle Graphics | Divine Signs,Divine Signs Ltd,GBR,87,23335,2026-09-13T09:52:09.744647923Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Automattic', 'BatCache', 'Cloudflare', 'Cloudflare CDN', 'CookieYes', 'Elementor', 'EmbedPress', 'Fastly', 'Google', 'Google Analytics', 'Google Maps', 'Google My Business', 'Google Related Website Sites', 'Google Tag Manager', 'Gutenberg', 'Hello Elementor', 'Instagram Follow Button', 'Jetpack', 'Jetpack Site Accelerator', 'Microdata for Google Shopping', 'MonsterInsights', 'NFOrce Internet', 'Nginx', 'Pagekit', 'QUIC', 'Smush Image Optimization', 'Table Addons for Elementor', 'UTF-8', 'University or College', 'WordPress', 'WordPress Multisite', 'WordPress Stats', 'jQuery']"
apscreens.com,Industrial Woven Wire Mesh & Screening Media Manufacturer,,,67,5821,2026-09-13T09:43:40.289026136Z,"['Alternate Protocol', 'CookieYes', 'Elementor', 'EmbedPress', 'GTranslate', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Tag Manager', 'Hello Elementor', 'LiteSpeed', 'Microdata for Google Shopping', 'NFOrce Internet', 'PHP', 'QUIC', 'Sitelinks Search Box', 'UTF-8', 'WhatsApp Sharing', 'WordPress', 'WordPress Multisite', 'Yandex Hosting', 'YouTube', 'jQuery', 'reCAPTCHA']"
houseofdreams.co.uk,House of Dreams - Premium furniture. Fair prices.,House of Dreams,AUS,82,3327,2026-09-13T09:20:59.469935689Z,"['Alternate Protocol', 'Apache', 'Contact Form Plugin', 'Content Delivery Network', 'CookieYes', 'DAV', 'ElementUI', 'Elementor', 'EmbedPress', 'Facebook Conversion Tracking', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Pixel', 'Facebook Reseller', 'Facebook Tag API', 'GZIP Module', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Related Website Sites', 'Google Tag Manager', 'IcoMoon', 'Klarna On Site Messaging', 'Microdata for Google Shopping', 'NFOrce Internet', 'PHP', 'Perl', 'Pico CSS', 'QUIC', 'Slider Revolution', 'Theme In WP', 'UTF-8', 'Woo Themes', 'WooCommerce', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'jQuery']"
antico-pozzo.it,Antico Pozzo,,ITA,72,35033,2026-09-13T09:00:17.08754343Z,"['AWS WAF Challenge', 'Apache', 'Azion', 'Cloudflare', 'Cloudflare CDN', 'Cloudflare Turnstile', 'CookieYes', 'Fastly', 'GZIP Module', 'Google Analytics', 'Google My Business', 'Google Recommendations AI', 'Google Tag Manager', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Pico CSS', 'UTF-8', 'reCAPTCHA']"
tarn-tarn.co.uk,Tarn & Tarn | The City Fringe Property Agency,Tarn & Tarn,GBR,77,2001,2026-09-13T08:34:08.736149639Z,"['Adobe Creative Cloud WebFonts', 'Alternate Protocol', 'AutoComplete', 'CookieYes', 'EmbedPress', 'GZIP Module', 'Google Analytics', 'Google My Business', 'Gravity', 'Gravity Forms', 'Instagram Follow Button', 'Lazy Load for WordPress', 'Microdata for Google Shopping', 'MouseWheel Smooth Scroll', 'Nginx', 'PHP', 'Tailwind CSS', 'Theme In WP', 'UTF-8', 'WordPress', 'WordPress Multisite', 'jQuery', 'reCAPTCHA']"
narissawright.co.uk,Narissa Wright | Founder of I Am Chosen,Narissa Wright,,82,1292,2026-09-13T08:24:25.374678664Z,"['Big Cartel', 'Coming Soon Page', 'Content Delivery Network', 'CookieYes', 'Digital Ocean Spaces', 'Google Analytics', 'Google Tag Manager', 'Instagram Follow Button', 'Line2', 'Microdata for Google Shopping', 'Netlify', 'UTF-8']"
manorhialeah.com,Hialeah Apartments | Welcome to Manor Hialeah | Home,Manor Hialeah Luxury Apartments,USA,82,44880,2026-09-13T08:24:25.347589549Z,"['Adult Content', 'Alternate Protocol', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'CookieYes', 'Elementor', 'EmbedPress', 'Google Analytics', 'Google Tag Manager', 'Gravity', 'Header, Footer and Blocks for Elementor', 'Hello Elementor', 'Instagram Follow Button', 'Microdata for Google Shopping', 'NFOrce Internet', 'Premium Addons for Elementor', 'RealPage', 'Sticky Header Effects for Elementor', 'UTF-8', 'Weglot', 'WordPress', 'WordPress Multisite', 'jQuery']"
wedootechnologies.com,"WeDoo Technologies – We design, You deliver",WeDoo Technologies Pvt Ltd,IND,75,8485,2026-09-13T08:10:30.825656135Z,"['Alternate Protocol', 'Content Delivery Network', 'CookieYes', 'Elementor', 'EmbedPress', 'Gravity', 'Gravity Forms', 'HappyAddons', 'Hello Elementor', 'IcoMoon', 'Instagram Follow Button', 'Line2', 'LiteSpeed', 'Microdata for Google Shopping', 'NFOrce Internet', 'PHP', 'QUIC', 'QUIC.cloud', 'To Top', 'UTF-8', 'Vector Internet Services', 'Woo Themes', 'WordPress', 'WordPress Multisite']"
centrefoundation.org,Centre Foundation | Community Philanthropy for Centre County PA,Centre Foundation,,82,20018,2026-09-13T07:58:59.569133901Z,"['501c3 Status Nonprofit', 'AWS WAF Challenge', 'Alternate Protocol', 'Cloudflare', 'Constant Contact', 'Content Delivery Network', 'CookieYes', 'Cornerstone', 'Elementor', 'EmbedPress', 'Google Analytics', 'Google Related Website Sites', 'Google Tag Manager', 'Hello Elementor', 'InitiativeS', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Microsoft Clarity', 'NFOrce Internet', 'PHP', 'Perfmatters', 'Popup Maker for Wordpress', 'Premium Addons for Elementor', 'Royal Elementor Addons', 'SearchWP', 'Table Addons for Elementor', 'The Events Calendar', 'Theme In WP', 'UTF-8', 'University or College', 'WP Engine', 'WordPress', 'WordPress Multisite', 'YouTube', 'jQuery']"
heating-retrofit.eu,HARP - Heating Appliances Retrofit Planning,,PRT,87,2119,2026-09-13T07:48:14.14690651Z,"['Alternate Protocol', 'Angular', 'CookieYes', 'Download Monitor', 'EmbedPress', 'GZIP Module', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'IcoMoon', 'Microdata for Google Shopping', 'Nginx', 'PHP', 'Slider Revolution', 'Tailwind CSS', 'Theme In WP', 'Twitter Ads', 'UTF-8', 'WPBakery', 'WordPress', 'WordPress Multisite', 'jQuery', 'reCAPTCHA']"
firefly.se,Intelligent fire protection that keeps you in production,Firefly,SWE,92,24768,2026-09-13T07:12:59.380282358Z,"['Alternate Protocol', 'Azion', 'Cloudflare', 'Content Delivery Network', 'CookieYes', 'Corporate Governance and Regulatory Compliance', 'DAV', 'EmbedPress', 'Fastly', 'Fireblade', 'Formidable Pro Form', 'GZIP Module', 'Google', 'Google Analytics', 'Google My Business', 'Google Tag Manager', 'Instagram Follow Button', 'Investor Relations', 'Microdata for Google Shopping', 'PHP', 'Pico CSS', 'QUIC', 'Snitcher', 'Theme In WP', 'UTF-8', 'Vimeo', 'WPML Multilingual', 'WordPress', 'WordPress Multisite', 'YouTube', 'jQuery', 'reCAPTCHA']"
hgsolutions.ca,Home - Holly Gifford Small Business Solutions,,,67,9786,2026-09-13T06:45:55.680966048Z,"['Alternate Protocol', 'Apache', 'Brevo', 'CookieYes', 'EmbedPress', 'Fastly', 'GZIP Module', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Related Website Sites', 'Google Tag Manager', 'Gutenberg Blocks by Kadence Blocks', 'HostGator', 'Kadence WP', 'Kitco', 'Microdata for Google Shopping', 'PHP', 'Pagekit', 'Smush Image Optimization', 'Theme In WP', 'WordPress', 'WordPress Multisite', 'jQuery']"
rijmsportsagency.com,HOME - RIJM sportsagency,RIJM sportsagency,,82,2880,2026-09-13T06:25:10.70296159Z,"['Alternate Protocol', 'Apache', 'Bunny Fonts', 'CookieYes', 'Elementor', 'EmbedPress', 'Essential Addons for Elementor', 'GZIP Module', 'GeneratePress Company', 'Google My Business', 'Google Related Website Sites', 'Gtranslate for Wordpress', 'Instagram Feed for WordPress', 'Instagram Follow Button', 'Microdata for Google Shopping', 'PHP', 'Pico CSS', 'Table Addons for Elementor', 'UTF-8', 'WordPress', 'WordPress Multisite', 'reCAPTCHA']"
huysmansenzonen.be,Huysmans & Zonen,,,50,23411,2026-09-13T06:25:10.690403672Z,"['Alternate Protocol', 'Apture Linking Platform', 'Bunny Fonts', 'CookieYes', 'DAV', 'Elementor', 'EmbedPress', 'Federal Deposit Insurance Corporation', 'Financial Services Guide', 'GZIP Module', 'Google Analytics', 'Google My Business', 'Google Tag Manager', 'Hexo', 'IcoMoon', 'Idaq', 'K2F', 'Lazy Load for WordPress', 'Neve', 'Nginx', 'No-Q', 'OptiMonk', 'PHP', 'Paessler', 'Pico CSS', 'Popup Maker for Wordpress', 'SMC', 'Site Kit', 'Stackable Page Builder Gutenberg Blocks', 'Subversion', 'Theme In WP', 'UTF-8', 'WP Rocket', 'WordPress', 'WordPress Multisite', 'jQuery', 'reCAPTCHA']"
terracert.eu,Home - TerraCert,,,62,27334,2026-09-13T06:01:12.742152277Z,"['AWS WAF Challenge', 'Advanced Popups', 'Alternate Protocol', 'Animate It', 'Apache', 'Cloudflare', 'Cloudflare Bot Manager', 'Contact Form Plugin', 'CookieYes', 'Elementor', 'EmbedPress', 'Express', 'Fontello', 'Google', 'Google Analytics', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Google Forms', 'Google My Business', 'Google Tag Manager', 'Gtranslate for Wordpress', 'IcoMoon', 'InitiativeS', 'Instagram Follow Button', 'MailChimp for WordPress', 'Microdata for Google Shopping', 'NFOrce Internet', 'PHP', 'Perl', 'QUIC', 'Sitelinks Search Box', 'Slider Revolution', 'Theme In WP', 'UTF-8', 'Vector Internet Services', 'WordPress', 'WordPress Multisite', 'eLand', 'jQuery']"
primitivesatcrowhollow.com,Primitives at Crow Hollow,,BRA,67,372,2026-09-13T06:01:12.737829604Z,"['AJAX Libraries API', 'Apache', 'CookieYes', 'Font Awesome', 'GZIP Module', 'Google Cloud DNS', 'UTF-8', 'jQuery']"
shinerm.com,"Harker Heights Property Management Company Serving Bell County & Coryell County | Shine Residential Management, Inc.","Shine Residential Management, Inc.",KEN,67,83269,2026-09-13T06:01:12.722288219Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Amazon WAF Blocked', 'Anti-spam for WordPress', 'AppFolio', 'CleanTalk Spam Protect', 'Cloudflare', 'Content Delivery Network', 'CookieYes', 'DAV', 'Divi', 'Elegant Themes', 'EmbedPress', 'Fireblade', 'Font Awesome', 'Fourandhalf', 'Google Analytics', 'Google Tag Manager', 'Microdata for Google Shopping', 'One Designs', 'PHP', 'Pagekit', 'PropertyMeld', 'Prospective', 'QUIC', 'RM Education', 'Smush Image Optimization', 'Tailwind CSS', 'Theme In WP', 'UTF-8', 'Vector Internet Services', 'WP Engine', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'jQuery']"
nookarchitecture.co.uk,Nook Architecture & Design | Sustainable Architecture,,GBR,77,3681,2026-09-13T05:37:38.779705087Z,"['Alternate Protocol', 'Content Delivery Network', 'CookieYes', 'Elementor', 'EmbedPress', 'Google Analytics', 'Google My Business', 'Google Tag Manager', 'Hello Elementor', 'Instagram Follow Button', 'LiteSpeed', 'Metricool', 'Microdata for Google Shopping', 'NFOrce Internet', 'UTF-8', 'University or College', 'WordPress', 'WordPress Multisite', 'jQuery', 'reCAPTCHA']"
dartmouthdevonholidays.co.uk,Dartmouth Holiday Chalets At Norton Park | Book Direct,Dartmouth Holiday Chalets,GBR,92,1085,2026-09-13T05:24:43.366950595Z,"['Alternate Protocol', 'Apache', 'Book Direct', 'Content Delivery Network', 'CookieYes', 'EmbedPress', 'FormSubmit', 'Formidable Pro Form', 'GZIP Module', 'Google Analytics', 'Google Cloud DNS', 'Google Maps', 'Google My Business', 'Google Tag Manager', 'IcoMoon', 'Instagram Follow Button', 'Microdata for Google Shopping', 'PHP', 'Python', 'QUIC', 'Sitelinks Search Box', 'Theme In WP', 'Twitter Ads', 'UTF-8', 'WordPress', 'WordPress Multisite', 'YouTube', 'jQuery']"
birchlakecounseling.com,Home - Birch Lake Counseling,,,65,16503,2026-09-13T05:13:04.649387295Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Cloudflare', 'Content Delivery Network', 'CookieYes', 'EmbedPress', 'Fancybox for WordPress', 'Microdata for Google Shopping', 'PHP', 'QUIC', 'Tailwind CSS', 'Theme In WP', 'UTF-8', 'WP Engine', 'WPBakery', 'WordPress', 'WordPress Multisite', 'jQuery']"
slotsmansion.com,100% Independent & Trusted Online Casino Reviews,Slots Mansion,USA,92,55583,2026-09-13T04:36:55.540673722Z,"['AWS WAF Challenge', 'Affroller', 'Alternate Protocol', 'Amazon WAF Blocked', 'Anti-spam for WordPress', 'Apache', 'Apture Linking Platform', 'Be Gamble Aware', 'BunnyCDN', 'BunnyCDN General', 'CleanTalk Spam Protect', 'CommissionKings.ag', 'Content Delivery Network', 'CookieYes', 'EmbedPress', 'Fireblade', 'Font Awesome', 'GZIP Module', 'Gambling Content', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Related Website Sites', 'Google Tag Manager', 'Jetpack', 'Lazy Load for WordPress', 'Mercury', 'Microdata for Google Shopping', 'PHP', 'QUIC', 'RM Education', 'Sassy Social Share', 'TUNE', 'Twitter Ads', 'UTF-8', 'WP Rocket', 'Way', 'WebPartners', 'WordPress', 'WordPress Multisite', 'WordPress Stats', 'YouTube', 'jQuery', 'wpForo Forum']"
cityfencing.net,Fencing Supplies Online - City Fencing,,GBR,77,11277,2026-09-13T04:36:55.49638595Z,"['Alternate Protocol', 'Apture Linking Platform', 'Baidu Cloud', 'Cloudflare', 'Cloudflare CDN', 'CookieYes', 'Express', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Maps', 'Google Tag Manager', 'IcoMoon', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Microsoft Clarity', 'QUIC', 'Shopify', 'Shopify Collabs', 'UTF-8', 'Yandex Hosting', 'eLand', 'hCaptcha', 'jsDelivr', 'reCAPTCHA']"
terranostraexport.it,"Terra Nostra Export: Sicilian Quality, Tradition Worldwide","Terra Nostra Export: Sicilian Quality, Tradition Worldwide",ITA,77,4893,2026-09-13T04:23:34.564144871Z,"['Alternate Protocol', 'Apture Linking Platform', 'Contact Form Plugin', 'CookieYes', 'DAV', 'Elementor', 'EmbedPress', 'Express', 'GZIP Module', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'IcoMoon', 'MailChimp for WordPress', 'Microdata for Google Shopping', 'Nginx', 'PHP', 'Polylang', 'QUIC', 'Sitelinks Search Box', 'Theme In WP', 'UTF-8', 'Woo Themes', 'WooCommerce', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'YouTube', 'jQuery', 'reCAPTCHA']"
purpleuc.buzz,PurpleUC - Smarter Telecoms and Connectivity Solutions,PurpleUC,GBR,77,17042,2026-09-13T04:15:18.40247662Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Content Delivery Network', 'CookieYes', 'EmbedPress', 'Google Analytics', 'Google Related Website Sites', 'Google Tag Manager', 'IcoMoon', 'Instagram Follow Button', 'LiteSpeed', 'Microdata for Google Shopping', 'PHP', 'Pipedrive', 'QUIC', 'Site Kit', 'ThemeFusion', 'Twitter Ads', 'UTF-8', 'WordPress', 'WordPress Multisite', 'jQuery']"
filtrationmedic.co.uk,Filtration Medic |,,,50,181,2026-09-13T04:15:18.384931289Z,"['Alternate Protocol', 'Apache', 'Content Delivery Network', 'CookieYes', 'Divi', 'Elegant Themes', 'EmbedPress', 'GZIP Module', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Tag Manager', 'PHP', 'Theme In WP', 'UTF-8', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'jQuery']"
omegadirect.biz,Omega Direct – Simplifying Business Success,,GBR,80,2079,2026-09-13T04:15:18.377436604Z,"['Alternate Protocol', 'Content Delivery Network', 'CookieYes', 'Cornerstone', 'Corporate Governance and Regulatory Compliance', 'Elementor', 'EmbedPress', 'Google Maps', 'Google My Business', 'Hello Elementor', 'LiteSpeed', 'NFOrce Internet', 'PHP', 'Royal Elementor Addons', 'UTF-8', 'WordPress', 'WordPress Multisite', 'jQuery']"
wightruralhub.co.uk,Wight Rural Hub | Supporting rural enterprise to prosper,,GBR,65,1503,2026-09-13T04:01:40.006147926Z,"['Alternate Protocol', 'CookieYes', 'Custom Facebook Feed', 'Divi', 'Elegant Themes', 'EmbedPress', 'EventOn', 'GZIP Module', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Maps', 'Google Tag Manager', 'Instagram Follow Button', 'Metricool', 'Nginx', 'PHP', 'Parallels Plesk Panel', 'Theme In WP', 'UTF-8', 'Woo Themes', 'WooCommerce', 'WooCommerce Checkout', 'WooCommerce Payments', 'WordPress', 'WordPress Multisite', 'eLand', 'jQuery']"
mcm-financial.com,Home - McM Financial,,GBR,77,15889,2026-09-13T04:01:39.971456743Z,"['Alternate Protocol', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'CookieYes', 'EmbedPress', 'Fancybox for WordPress', 'Fireblade', 'Font Awesome', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'IcoMoon', 'PHP', 'Sitelinks Search Box', 'Theme In WP', 'UTF-8', 'WordPress', 'WordPress Multisite', 'jQuery']"
