domain,title,business_name,country,seo_score,tech_spend,crawled_at,technologies
leheminteriors.com,Home 1,Lehem Interiors Limited,KEN,65,21088,2026-09-13T16:22:19.515768386Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Amazon S3 CDN', 'Automattic', 'Cloudflare', 'Cloudflare CDN', 'Contact Form Plugin', 'Content Delivery Network', 'DAV', 'Elementor', 'EmbedPress', 'GZIP Module', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Tag Manager', 'IcoMoon', 'Instagram Follow Button', 'Jeg Elementor Kit', 'Jetpack', 'MailChimp', 'Metform Elemento', 'Microdata for Google Shopping', 'NFOrce Internet', 'Nginx', 'PHP', 'Perl', 'Schema Plugin', 'Slider Revolution', 'Storyblocks', 'Tailwind CSS', 'Theme In WP', 'Twitter Ads', 'UTF-8', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'WordPress Stats', 'YouTube', 'eLand', 'jQuery']"
oldsam.ca,Oldsam Consulting Inc.,,CAN,70,1933,2026-09-13T16:01:14.082397502Z,"['Alternate Protocol', 'Apache', 'Contact Form Plugin', 'DuracellTomi Google Tag Manager for WordPress', 'Elementor', 'EmbedPress', 'GZIP Module', 'Google Analytics', 'Google Tag Manager', 'Gutenberg', 'MailChimp for WordPress', 'NFOrce Internet', 'PHP', 'Page scroll to id', 'QUIC', 'Theme In WP', 'Twitter Ads', 'UTF-8', 'University or College', 'Woo Themes', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'eLand', 'jQuery']"
pitzolerhof.it,Pitzolerhof | Holiday apartments among vineyards South Tyrol,Pitzolerhof,ITA,92,9998,2026-09-13T16:01:14.062014928Z,"['Alternate Protocol', 'Angular', 'Apture Linking Platform', 'Azion', 'Content Delivery Network', 'Elementor', 'EmbedPress', 'Font Awesome', 'Fontello', 'FreeToBook', 'Google', 'Google Analytics', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Google Related Website Sites', 'Google Tag Manager', 'Instagram Follow Button', 'LiteSpeed', 'MailChimp for WordPress', 'Microdata for Google Shopping', 'NFOrce Internet', 'PHP', 'Polylang', 'SiteMinder', 'Slider Revolution', 'Theme In WP', 'UTF-8', 'WhatsApp Sharing', 'Woo Themes', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'jQuery', 'reCAPTCHA']"
reallifehealth.ca,"Sudbury Physiotherapy, Chiropractic & Massage | Real Life Health",,,67,65787,2026-09-13T16:01:14.053013925Z,"['Coming Soon Page', 'Content Delivery Network', 'Fireblade', 'GZIP Module', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Tag Manager', 'IcoMoon', 'Instagram Follow Button', 'MailChimp', 'Microdata for Google Shopping', 'QUIC', 'SMC', 'Schema Plugin', 'Tailwind CSS', 'Twitter Ads', 'UTF-8']"
futabairc.com,Home - Futaba Industrial Radio Control,Futaba Corporation of America,CHN,75,4821,2026-09-13T15:38:17.178171538Z,"['Alternate Protocol', 'Amazon', 'Amazon S3 CDN', 'Bulma', 'Contact Form Plugin', 'Content Delivery Network', 'EmbedPress', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Maps', 'Google My Business', 'Google Tag Manager', 'IcoMoon', 'LiteSpeed', 'MailChimp for WordPress', 'Microdata for Google Shopping', 'PHP', 'QUIC', 'Slider Revolution', 'Storyblocks', 'Subversion', 'Thank You', 'Theme In WP', 'UTF-8', 'Uncode', 'WPBakery', 'Woo Themes', 'WooCommerce', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'jQuery', 'reCAPTCHA']"
the-gnoshery.com,"The Gnoshery -Sturgeon Bay, WI Door County's Board Game Cafe",The Gnoshery,USA,82,72552,2026-09-13T15:38:17.146881108Z,"['Alternate Protocol', 'Apture Linking Platform', 'Cloudflare', 'Contact Form Plugin', 'Content Delivery Network', 'DAV', 'EmbedPress', 'Event Tickets for Wordpress', 'GoDaddy', 'Google', 'Google Cloud DNS', 'Google Font API', 'Google Maps', 'Google My Business', 'Google Related Website Sites', 'Instagram Follow Button', 'Jetpack', 'MailChimp for WordPress', 'Microdata for Google Shopping', 'Ntent', 'PHP', 'PixelYourSite', 'Print-O-Matic', 'QUIC', 'SMC', 'Soliloquy for WordPress', 'Square', 'The Events Calendar', 'Theme In WP', 'Toast POS', 'Twitter Ads', 'UTF-8', 'WP Google Maps', 'WP Job Openings', 'WP Mobile Menu', 'Wangsu', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'WordPress SEO Structured Data Schema Plugin', 'WordPress Stats', 'jQuery']"
masonsliverpool.co.uk,Mason's Liverpool – Seel St | Bottomless Brunch | Cocktails,,GBR,80,8774,2026-09-13T15:38:17.141260511Z,"['Alternate Protocol', 'Animate It', 'Apache', 'Content Delivery Network', 'Design My Night', 'Elementor', 'EmbedPress', 'Font Awesome', 'Fontello', 'GZIP Module', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Google Maps', 'Google My Business', 'IcoMoon', 'Instagram Feed for WordPress', 'Instagram Follow Button', 'MailChimp for WordPress', 'PHP', 'Perl', 'TI WooCommerce Wishlist', 'The Events Calendar', 'Theme In WP', 'UTF-8', 'Vector Internet Services', 'Woo Themes', 'WooCommerce', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'eLand', 'jQuery']"
groovebaby.co.uk,GROOVE BABY – Concerts for families,,GBR,70,3287,2026-09-13T15:38:17.128343802Z,"['Alternate Protocol', 'Contact Form Plugin', 'Elementor', 'EmbedPress', 'Google Maps', 'Google My Business', 'Header, Footer and Blocks for Elementor', 'Instagram Follow Button', 'MailChimp', 'Microdata for Google Shopping', 'NFOrce Internet', 'Nginx', 'PHP', 'QUIC', 'The Events Calendar', 'Theme In WP', 'Twitter Ads', 'UTF-8', 'University or College', 'WordPress', 'WordPress Multisite', 'YouTube', 'jQuery', 'reCAPTCHA']"
operation-hope.org,Operation Hope – Bringing Hope to El Salvador,,BRA,80,20666,2026-09-13T15:27:20.978571465Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Astra Theme', 'Cloudflare', 'Cloudflare CDN', 'CoBlocks', 'Content Delivery Network', 'Elementor', 'EmbedPress', 'GoDaddy', 'Google', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Gtranslate for Wordpress', 'Instagram Follow Button', 'MailChimp for WordPress', 'NFOrce Internet', 'PHP', 'Theme In WP', 'UTF-8', 'WPForms', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'YouTube', 'jQuery']"
iconnectu.info,"iconnectu, Building Businesses for the Greater Good - Sarasota FL",,,72,67312,2026-09-13T15:27:20.971923029Z,"['Alternate Protocol', 'Apache', 'Automattic', 'Calendly', 'Column Shortcodes', 'Contact Form Plugin', 'Easy Fancybox', 'EmbedPress', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Reseller', 'GZIP Module', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Jetpack', 'Kriesi.at', 'LinkedIn Insights', 'MailChimp', 'Microdata for Google Shopping', 'Oribi Analytics', 'PHP', 'SMC', 'Theme In WP', 'Twitter Ads', 'UTF-8', 'WP Super Cache', 'Wangsu', 'WhatsApp Sharing', 'Woo Themes', 'WooCommerce Payments', 'WordPress', 'WordPress Multisite', 'WordPress Stats', 'YouTube', 'eLand', 'jQuery', 'jQuery Pin It Button for Images']"
sinalei.com,Luxury 4 Star Hotels Samoa | Samoa Beach & Family Eco Resorts,,WSM,82,5770,2026-09-13T15:27:20.962331871Z,"['Alternate Protocol', 'Contact Form Plugin', 'ElementUI', 'EmbedPress', 'Express', 'Facebook Conversion Tracking', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Pixel', 'Facebook Reseller', 'Facebook Tag API', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Related Website Sites', 'Google Tag Manager', 'IcoMoon', 'InitiativeS', 'Instagram Follow Button', 'LiteSpeed', 'MailChimp for WordPress', 'Microdata for Google Shopping', 'PHP', 'Slider Revolution', 'Theme In WP', 'Tidio', 'UTF-8', 'WPBakery', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'YouTube', 'jQuery', 'reCAPTCHA']"
krkrafts.com,KrKrafts | Custom Gifts & Personalized Creations,KrKrafts,CAN,82,4600,2026-09-13T15:27:20.9555279Z,"['Alternate Protocol', 'Blocksy', 'Content Delivery Network', 'Elementor', 'ElementsKit Elementor', 'EmbedPress', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Google Related Website Sites', 'IcoMoon', 'Instagram Follow Button', 'LiteSpeed', 'MailChimp', 'Microdata for Google Shopping', 'PHP', 'Premium Addons for Elementor', 'QUIC', 'Theme In WP', 'UTF-8', 'Umbler', 'Woo Themes', 'WooCommerce', 'WooCommerce Checkout', 'WooCommerce Stripe Payment Gateway', 'WordPress', 'WordPress Multisite', 'jQuery']"
laylafitnesscoach.com,"Layla Your Fitness Coach | Personal Trainer Ibiza, Online & APP - Personal Trainer Ibiza",Layla Your Fitness Coach,,72,4974,2026-09-13T15:17:17.928976932Z,"['Alternate Protocol', 'Apache', 'App Store', 'Contact Form Plugin', 'Content Delivery Network', 'Elementor', 'EmbedPress', 'GZIP Module', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Play', 'Google Tag Manager', 'IcoMoon', 'Instagram Follow Button', 'MailChimp for WordPress', 'Microdata for Google Shopping', 'NFOrce Internet', 'PHP', 'Redux Framework', 'Site Kit', 'Sitelinks Search Box', 'The SEO Framework', 'Theme In WP', 'UTF-8', 'Woo Themes', 'WooCommerce', 'WooCommerce Checkout', 'WooCommerce Stripe Payment Gateway', 'WordPress', 'WordPress Multisite', 'YouTube', 'jQuery']"
alpinespringsrehab.com,AlpineSprings PA Medicaid Addiction Treatment Services,,ZAF,82,28243,2026-09-13T14:58:41.305949318Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Apache', 'Astra Theme', 'Atlas Pickup Points', 'Content Delivery Network', 'EmbedPress', 'GZIP Module', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Maps', 'Google My Business', 'Google Related Website Sites', 'Google Tag Manager', 'LegitScript', 'License Buttons', 'MailChimp', 'Microdata for Google Shopping', 'PHP', 'Prospective', 'QUIC', 'Theme In WP', 'UTF-8', 'Ubuntu', 'University or College', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'YouTube', 'eLand', 'jQuery']"
ethoslab.ca,Innovation Hub - Ethọ́s Lab,,CAN,82,7421,2026-09-13T14:58:41.266583355Z,"['Alternate Protocol', 'BunnyCDN', 'BunnyCDN General', 'Contact Form Plugin', 'Content Delivery Network', 'Custom Facebook Feed', 'Custom Twitter Feeds', 'DAV', 'ElementUI', 'EmbedPress', 'Facebook Conversion Tracking', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Pixel', 'Facebook Reseller', 'Facebook Tag API', 'Font Awesome', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Forms', 'Google My Business', 'Google Tag Manager', 'Gravity Forms', 'Instagram Feed for WordPress', 'Instagram Follow Button', 'Line2', 'LiteSpeed', 'LottieFiles', 'MailChimp', 'MailChimp for WordPress', 'Microdata for Google Shopping', 'Nectar Slide Plugin', 'PHP', 'QUIC', 'Salient', 'Shifter', 'Sitelinks Search Box', 'Stripe', 'Theme In WP', 'UTF-8', 'University or College', 'WPBakery', 'WPForms', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'jQuery', 'reCAPTCHA']"
yswcambodia.com,Home - YSW Cambodia - YSW Cambodia,YSW Cambodia,,60,223,2026-09-13T14:43:50.695787906Z,"['Alternate Protocol', 'Contact Form Plugin', 'Content Delivery Network', 'EmbedPress', 'GTranslate', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Tag Manager', 'LiteSpeed', 'MailChimp for WordPress', 'Microdata for Google Shopping', 'Ntent', 'PHP', 'Sign In With Google', 'Site Kit', 'Slider Revolution', 'Tailwind CSS', 'Theme In WP', 'UTF-8', 'WPBakery', 'Woo Themes', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'jQuery']"
southpoint.ca,Home - Southpoint Church,Southpoint Church,CAN,70,46121,2026-09-13T14:25:46.190701591Z,"['Alternate Protocol', 'Content Delivery Network', 'DAV', 'Divi', 'Elegant Themes', 'EmbedPress', 'Financial Services Guide', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'IPFS', 'K2F', 'KVH', 'LiteSpeed', 'MailChimp for WordPress', 'Microdata for Google Shopping', 'No-Q', 'PHP', 'Share Link', 'The Events Calendar', 'Theme In WP', 'UTF-8', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'jQuery']"
leatherhouse.lk,Leather House - quality leather tools and supplies.,,LKA,87,22748,2026-09-13T14:25:46.174068673Z,"['AWS WAF Challenge', 'Alibaba Cloud Object Storage Service', 'Alternate Protocol', 'Automattic', 'Contact Form Plugin', 'Elementor', 'EmbedPress', 'Facebook Conversion Tracking', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Pixel', 'Facebook Reseller', 'Facebook Tag API', 'GZIP Module', 'Google Adsense', 'Google Analytics', 'Google Funding Choices', 'Google Maps', 'Google Matched Content', 'Google My Business', 'Google Reseller', 'Google Tag Manager', 'Instagram Follow Button', 'Jetpack', 'Kitco', 'LiteSpeed', 'MailChimp for WordPress', 'Microdata for Google Shopping', 'NFOrce Internet', 'QUIC', 'Site Kit', 'Sitelinks Search Box', 'Slider Revolution', 'UTF-8', 'WP Rocket', 'Woo Themes', 'WooCommerce', 'WooCommerce Checkout', 'WooFramework', 'WordPress', 'WordPress Multisite', 'WordPress Stats', 'XTemos Studio']"
kcaccountingandrealty.com,Welcome - KC Accounting & Realty,,USA,77,16369,2026-09-13T14:25:46.158215981Z,"['Adobe Creative Cloud WebFonts', 'Advanced Popups', 'Alternate Protocol', 'Elementor', 'EmbedPress', 'Font Awesome', 'Fontello', 'Formidable Pro Form', 'Gambling Content', 'Google Cloud DNS', 'Google Font API', 'Google Related Website Sites', 'IcoMoon', 'Instagram Follow Button', 'LiteSpeed', 'MailChimp for WordPress', 'Microdata for Google Shopping', 'NFOrce Internet', 'PHP', 'Prado Publisher', 'RM Education', 'Simple Banner for Wordpress', 'Sitelinks Search Box', 'Theme In WP', 'Twitter Ads', 'UTF-8', 'Vector Internet Services', 'WordPress', 'WordPress Multisite', 'eLand', 'jQuery']"
asiapacificbcw.org,Asia Pacific Business Council for Women,,AUS,65,15319,2026-09-13T14:25:46.147412104Z,"['Coming Soon Page', 'Content Delivery Network', 'Fireblade', 'GZIP Module', 'Google Cloud DNS', 'Google Font API', 'Google Tag Manager', 'MailChimp', 'Microdata for Google Shopping', 'QUIC', 'Schema Plugin', 'Tailwind CSS', 'UTF-8', 'University or College']"
takeashotathunger.com,Algonquin-Lake in the Hills Food Pantry Golf Fundraiser,,,60,15159,2026-09-13T14:12:34.49009293Z,"['CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Coming Soon Page', 'Express', 'Google Cloud DNS', 'Google Font API', 'Instagram Follow Button', 'LiteSpeed', 'MailChimp', 'PHP', 'PayPal', 'SMC', 'Tailwind CSS', 'Thank You', 'Twitter Ads', 'UTF-8', 'jsDelivr']"
aimonpoint.com,Home - OnPoint Range,OnPoint Range,USA,77,36899,2026-09-13T14:12:34.481798212Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Cloudflare', 'Cloudflare CDN', 'Contact Form Plugin', 'Content Delivery Network', 'EZFacility', 'Elfsight', 'EmbedPress', 'Fireblade', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Tag Manager', 'Instagram Follow Button', 'Jetpack', 'LayerSlider Responsive', 'MailChimp for WordPress', 'Microdata for Google Shopping', 'PHP', 'Site Kit', 'Theme In WP', 'UTF-8', 'WP Engine', 'WPBakery', 'WordPress', 'WordPress Multisite', 'WordPress Stats', 'eLand', 'jQuery']"
hayman.co.uk,Hayman's Gin - London’s Family Gin Distillery,Hayman's Gin Distillery,GBR,77,6665,2026-09-13T14:12:34.460342723Z,"['Alternate Protocol', 'Amazon WAF Blocked', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Elementor', 'EmbedPress', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Pixel', 'Facebook Reseller', 'Fancybox for WordPress', 'Google', 'Google Analytics', 'Google My Business', 'Google Related Website Sites', 'Google Tag Manager', 'Gravity', 'Gravity Forms', 'Instagram Follow Button', 'Lazy Load for WordPress', 'MailChimp', 'Microdata for Google Shopping', 'NFOrce Internet', 'PHP', 'Theme In WP', 'Twitter Ads', 'UTF-8', 'WP Rocket', 'Woo Themes', 'WooCommerce', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'YouTube', 'jQuery', 'reCAPTCHA']"
proceduralworldlab.com,Home | Procedural World Lab | Premium 3D Procedural Generator,Procedural World Lab | Premium 3D Procedural Generator,FRA,92,4929,2026-09-13T14:04:43.852909768Z,"['Alternate Protocol', 'Astra Theme', 'BetterDocs', 'Content Delivery Network', 'Discord', 'Elementor', 'EmbedPress', 'GZIP Module', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Tag Manager', 'Instagram Follow Button', 'MailChimp', 'Microdata for Google Shopping', 'NFOrce Internet', 'QUIC', 'Sitelinks Search Box', 'SmartCrawl', 'Termly', 'Twitter Ads', 'UTF-8', 'Woo Themes', 'WooCommerce Checkout', 'WordPress', 'WordPress Related Posts', 'YouTube']"
tangaroablue.org,Tangaroa Blue - Tangaroa Blue Foundation,Tangaroa Blue,AUS,92,53444,2026-09-13T13:39:36.096753621Z,"['AWS WAF Challenge', 'Agoda', 'Alternate Protocol', 'Astra Theme', 'Cloudflare', 'Content Delivery Network', 'Elegant Themes', 'Elementor', 'EmbedPress', 'Fireblade', 'GiveWP', 'Google Analytics', 'Google My Business', 'Google Tag Manager', 'HubSpot Conversations', 'HubSpot WordPress Plugin', 'Hubspot', 'Instagram Feed for WordPress', 'Instagram Follow Button', 'Lazy Load for WordPress', 'LiteSpeed', 'MailChimp for WordPress', 'Microdata for Google Shopping', 'NFOrce Internet', 'PHP', 'QUIC', 'Stripe', 'Table Addons for Elementor', 'Theme In WP', 'Twitter Ads', 'UTF-8', 'WP Statistics', 'Woo Themes', 'WooCommerce', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'YouTube', 'jQuery', 'reCAPTCHA']"
rhinopoetry.org,RHINO,,GBR,77,3953,2026-09-13T13:19:55.008491347Z,"['Adobe Creative Cloud WebFonts', 'Alternate Protocol', 'Aruba', 'DAV', 'Express', 'GZIP Module', 'Givebutter', 'Google Analytics', 'Google Tag Manager', 'Instagram Follow Button', 'Line2', 'MailChimp', 'Microdata for Google Shopping', 'QUIC', 'Squarespace', 'Submittable', 'Twitter Ads', 'UTF-8', 'WordPress SEO Structured Data Schema Plugin', 'YouTube', 'eLand']"
thebarbershopselection.com,The Barbershop,,DNK,65,14096,2026-09-13T12:59:13.644291956Z,"['Apture Linking Platform', 'Baidu Cloud', 'Cloudflare', 'Cloudflare CDN', 'DAV', 'Express', 'Google Customer Reviews', 'Google My Business', 'Google Related Website Sites', 'Instagram Follow Button', 'MailChimp', 'Microdata for Google Shopping', 'Ntent', 'QUIC', 'Schema Plugin', 'Shopify', 'Shopify Collabs', 'To Top', 'UTF-8', 'Vector Internet Services', 'Yandex Hosting', 'hCaptcha', 'reCAPTCHA']"
dhomemantra.com,Home - Dhomemantra,Dhomemantra,IND,72,6286,2026-09-13T12:59:13.642161297Z,"['Alternate Protocol', 'Automattic', 'Better Lead Generation Services', 'Coming Soon Page', 'Contact Form Plugin', 'Content Delivery Network', 'Elementor', 'EmbedPress', 'Fancybox for WordPress', 'Google', 'Google Analytics', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Related Website Sites', 'Google Tag Manager', 'Header, Footer and Blocks for Elementor', 'IcoMoon', 'Instagram Follow Button', 'Jetpack', 'LiteSpeed', 'MailChimp for WordPress', 'Microdata for Google Shopping', 'NFOrce Internet', 'PHP', 'QUIC', 'Site Kit', 'Sitelinks Search Box', 'Slider Revolution', 'Table Addons for Elementor', 'Theme In WP', 'Twitter Ads', 'UTF-8', 'Variation Swatches for WooCommerce', 'Woo Themes', 'WooCommerce', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'WordPress Stats', 'YouTube', 'jQuery']"
