domain,title,business_name,country,seo_score,tech_spend,crawled_at,technologies
lieberconstruction.com,Lieber Construction | Midwest Earthmoving Contractor,,GBR,82,221144,2026-09-13T11:31:39.845319262Z,"['Alternate Protocol', 'Amazon WAF Blocked', 'Cloudflare', 'DAV', 'EmbedPress', 'Event Tickets for Wordpress', 'FreeBSD', 'GZIP Module', 'Gambling Content', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Related Website Sites', 'Gravity', 'Gravity Forms', 'IcoMoon', 'KeyCDN', 'Nginx', 'PHP', 'Python', 'QUIC', 'SMC', 'Salesforce Hosted', 'Shopware', 'SiteW', 'Slider Revolution', 'The Events Calendar', 'ThemeFusion', 'UTF-8', 'University or College', 'Vector Internet Services', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'Yandex Hosting', 'YouTube', 'reCAPTCHA', 'symfony PHP Framework']"
angelicatanagras.com,Angelica Tanagras | Frontend Engineer,,,52,156,2026-09-13T11:22:15.534151319Z,"['Content Delivery Network', 'GitHub Hosting', 'IcoMoon', 'Next.js', 'Python', 'Tailwind CSS', 'UTF-8', 'Vercel']"
bhumitpatel.com,Bhumit Patel,,USA,67,20776,2026-09-13T11:22:15.528067805Z,"['AJAX Libraries API', 'Apache', 'Clustr Maps', 'Content Delivery Network', 'Express', 'Fastly', 'Fireblade', 'Font Awesome', 'Formspree', 'FreeCSSTemplates', 'GZIP Module', 'GitHub Hosting', 'Google Cloud DNS', 'IcoMoon', 'Instagram Follow Button', 'Oracle Cloud', 'PHP', 'Python', 'Twitter Ads', 'UTF-8', 'University or College', 'jQuery']"
assemblr.io,Dave Chandler - Portfolio,,AUS,65,165700,2026-09-13T11:22:15.528931296Z,"['AWS WAF Challenge', 'ArvanCloud', 'DAV', 'Express', 'GitHub Hosting', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Tag Manager', 'InitiativeS', 'Instagram Follow Button', 'LiteSpeed', 'Python', 'Salesforce Hosted', 'Tailwind CSS', 'University or College', 'jsDelivr']"
sun-analytics.nl,About | Sun Analytics,,VEN,92,30800,2026-09-13T11:22:15.515607516Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Cisco/Arrowpoint Content Service Switch', 'Content Delivery Network', 'Eventbrite', 'Fastly', 'GZIP Module', 'GitHub Hosting', 'Google Analytics', 'Jekyll', 'Medium', 'Microdata for Google Shopping', 'Ntent', 'Oracle Cloud', 'PWA', 'Python', 'UTF-8', 'Vector Internet Services', 'jsDelivr']"
chouvaevandrei.fr,CHOUVAEV Andrei - Index,,FRA,65,59,2026-09-13T11:22:15.511446228Z,"['Apache', 'BootstrapMade', 'GZIP Module', 'GitHub Hosting', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'PHP', 'Python', 'Tailwind CSS', 'University or College']"
chemmathbootcamp.com,Math Bootcamp,,BRA,72,1468,2026-09-13T11:11:21.341701834Z,"['Camp', 'Content Delivery Network', 'DAV', 'Gatsby JS', 'Google Cloud DNS', 'Google Font API', 'License Buttons', 'Netlify', 'Python', 'QUIC', 'UTF-8', 'University or College', 'eLand']"
bhanureddy.dev,Bhanu Reddy – Backend Engineer & DevOps,,,57,,2026-09-13T11:11:21.303668118Z,"['Content Delivery Network', 'GitHub Hosting', 'Microdata for Google Shopping', 'Next.js', 'Python', 'Tailwind CSS', 'UTF-8', 'Vercel']"
ae-lhc.com,Alix Lahuec,,,62,17767,2026-09-13T11:11:21.299285003Z,"['Content Delivery Network', 'Dialogue', 'Font Awesome', 'GitHub Hosting', 'Google', 'Google Cloud DNS', 'Google Font API', 'Hugo', 'Netlify', 'Python', 'Twitter Ads', 'UTF-8', 'University or College']"
viniciusmenezes.com.br,Vinicius Menezes,,BRA,70,367,2026-09-13T11:11:21.293738194Z,"['Content Delivery Network', 'Font Awesome', 'GitHub Hosting', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Netlify', 'PHP', 'Python', 'Tailwind CSS', 'UTF-8', 'University or College', 'jQuery']"
fernandocalil.com,Portfolio of Fernando Calil - Software Developer,,BRA,72,115810,2026-09-13T10:58:09.096457467Z,"['AWS WAF Challenge', 'Content Delivery Network', 'DAV', 'GitHub Hosting', 'Google Analytics', 'Google My Business', 'Google Tag Manager', 'IPFS', 'K2F', 'KVH', 'Next.js', 'No-Q', 'Pleroma', 'Python', 'QUIC', 'SMC', 'Subversion', 'Tailwind CSS', 'UTF-8', 'Vector Internet Services', 'Vercel', 'shadcn ui']"
chethin.dev,Chethin Weerakkody — Founder & Software Engineer,,,67,6740,2026-09-13T10:58:09.090307168Z,"['Content Delivery Network', 'GitHub Hosting', 'Harbor', 'NFOrce Internet', 'Next.js', 'Python', 'UTF-8', 'University or College', 'Vector Internet Services', 'Vercel', 'shadcn ui']"
fairviewhillsgolf.com,Fairview Country Club | Golf is our Favorite Game,,USA,77,3628,2026-09-13T10:49:49.926509227Z,"['CDN JS', 'Cloudflare', 'Cloudflare CDN', 'DAV', 'Filestack', 'GZIP Module', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Maps', 'Google My Business', 'Google Tag Manager', 'Instagram Follow Button', 'Ntent', 'Pico CSS', 'Pleroma', 'Python', 'Tailwind CSS', 'UTF-8', 'jsDelivr', 'reCAPTCHA']"
jtgo.org,Home | Joshua T. Go,,,57,,2026-09-13T10:49:49.918274215Z,"['Alternate Protocol', 'GitHub Hosting', 'GoatCounter', 'Instagram Follow Button', 'Jekyll', 'Mastodon', 'Microdata for Google Shopping', 'Python', 'Tailwind CSS', 'UTF-8', 'University or College']"
cansupply.eu,CAN SUPPLY,,BGR,77,241681,2026-09-13T10:49:49.907783061Z,"['501c3 Status Nonprofit', 'Alternate Protocol', 'Cloudflare', 'DAV', 'Express', 'Facebook Pixel', 'Fastly', 'Font Awesome', 'FreeBSD', 'GetResponse', 'Google Analytics', 'Google Tag Manager', 'Instagram Follow Button', 'KeyCDN', 'PWA', 'Parcel', 'Python', 'QUIC', 'Recent Tweets Widget for WordPress', 'SMC', 'Salesforce Hosted', 'Shopware', 'Squid', 'Twitter Ads', 'UTF-8', 'University or College', 'Vector Internet Services', 'Waveform Technology', 'WhatsApp Sharing', 'Yandex Hosting', 'symfony PHP Framework']"
herzbube.ch,herzbube.ch,,GBR,75,3340,2026-09-13T10:38:59.067697039Z,"['Alternate Protocol', 'Apache', 'Atlassian Bitbucket', 'GitHub Hosting', 'Google', 'Google Cloud DNS', 'Google Font API', 'Hugo', 'OpenSSL', 'Python', 'QUIC', 'UTF-8', 'Ubuntu']"
gammabytetechnology.com,Software Testing Services Company | Gamma Byte Technology,Gamma Byte Technology,IND,82,30739,2026-09-13T10:38:59.032957224Z,"['AWS WAF Challenge', 'Appium', 'CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'ElementUI', 'Fireblade', 'Font Awesome', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'LottieFiles', 'Microdata for Google Shopping', 'PHP', 'Python', 'QUIC', 'UTF-8', 'Vercel', 'jQuery']"
astriktechnosoft.in,Astriktechnosoft — Engineering the Future,,IND,55,3,2026-09-13T10:28:26.151146728Z,"['Google Cloud DNS', 'Google Font API', 'Python']"
jonathanhill.tech,Resume,,GBR,75,5040,2026-09-13T10:18:44.199506203Z,"['Cisco/Arrowpoint Content Service Switch', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Instagram Follow Button', 'LiteSpeed', 'PHP', 'Python', 'Tailwind CSS', 'University or College']"
maqueensoft.com,"MaQueenSoft (MAQ) — IT Solutions, Web & App Development | Mumbai, India",MaQueenSoft,IND,77,7440,2026-09-13T10:18:44.167677739Z,"['Alternate Protocol', 'Better Lead Generation Services', 'GitHub Hosting', 'Google', 'Google Cloud DNS', 'Google Font API', 'Instagram Follow Button', 'Microdata for Google Shopping', 'PHP', 'Python', 'Tailwind CSS', 'Twitter Ads', 'University or College', 'Vector Internet Services', 'WhatsApp Sharing', 'shadcn ui']"
claytonsalem.com,Sweating the Small Stuff,,,77,18120,2026-09-13T10:18:44.166185649Z,"['AWS WAF Challenge', 'Alternate Protocol', 'CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Fastly', 'GZIP Module', 'GitHub Hosting', 'Google My Business', 'Google Related Website Sites', 'Jekyll', 'Medium', 'PHP', 'Python', 'QUIC', 'Twitter Ads', 'UTF-8']"
sourcepp.org,SourcePP,,,72,9600,2026-09-13T10:18:44.139850314Z,"['Alibaba Cloud CDN', 'Alternate Protocol', 'Content Delivery Network', 'Fastly', 'Fastly CDN', 'GZIP Module', 'GitHub Hosting', 'Google My Business', 'Ntent', 'Python', 'RawGit', 'Tailwind CSS', 'UTF-8']"
bigfeechy.com,Big Feechy,,ZAF,70,19361,2026-09-13T10:18:44.138811989Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Amazon Widgets', 'Apple Auto Link Maker', 'Astra Theme', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Elementor', 'EmbedPress', 'Express', 'Google', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Header, Footer and Blocks for Elementor', 'Instagram Follow Button', 'LiteSpeed', 'NFOrce Internet', 'PHP', 'Python', 'Theme In WP', 'UTF-8', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'YouTube', 'jQuery']"
flask.news,flask.news – Every day news about Flask framework (Python).,,,62,647,2026-09-13T10:04:04.182922573Z,"['Adult Content', 'Alternate Protocol', 'Automattic', 'Automattic Direct', 'Content Delivery Network', 'EmbedPress', 'GitHub Hosting', 'Global Privacy Control', 'Google Analytics', 'Instagram Follow Button', 'Jetpack', 'Jetpack Site Accelerator', 'License Buttons', 'Nginx', 'Python', 'Tailwind CSS', 'Twitter Ads', 'US Privacy User Signal Mechanism', 'UTF-8', 'WordPress', 'WordPress Multisite', 'WordPress Stats']"
nextgenindore.com,Nextgen Computer Institute - Best IT & Non IT Training,Nextgen Computer Institute,IND,77,20464,2026-09-13T10:04:04.123331193Z,"['Alibaba Cloud CDN', 'Apache', 'Bulma', 'CDN JS', 'Cloudflare', 'Cloudflare CDN', 'CodeIgniter', 'Express', 'GZIP Module', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Tag Manager', 'IcoMoon', 'Icons8', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Oracle Cloud', 'PHP', 'Python', 'QUIC', 'Tailwind CSS', 'UTF-8', 'Wangsu', 'YouTube', 'jsDelivr']"
dhruvadeep.dev,Dhruvadeep Malakar - Founder | IITian | Data Scientist,,IND,55,600,2026-09-13T10:04:04.123031712Z,"['Content Delivery Network', 'Fastly', 'GZIP Module', 'GitHub Hosting', 'Python', 'Tailwind CSS', 'UTF-8']"
yugacabz.com,YugaCabz Travels | Best Car & Taxi travels in Vijayawada,,IND,77,2559,2026-09-13T09:52:09.726382006Z,"['AJAX Libraries API', 'CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Create React App', 'Font Awesome', 'GZIP Module', 'Google', 'Google Cloud DNS', 'Google Font API', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Pleroma', 'Python', 'QUIC', 'Tailwind CSS', 'UTF-8', 'htmlcodex.com', 'jQuery', 'jsDelivr']"
anagno.me,Vasileios Anagnostopoulos Resume,,USA,87,2499,2026-09-13T09:52:09.725678848Z,"['CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Easy Pie Chart', 'Fastly', 'Font Awesome', 'GZIP Module', 'GitHub Hosting', 'PHP', 'Python', 'QUIC', 'Tailwind CSS', 'Twitter Ads', 'UTF-8', 'University or College', 'jQuery', 'jsDelivr']"
highlatitud.es,High Latitudes,,,45,156,2026-09-13T09:43:40.309485017Z,"['Apache', 'GZIP Module', 'IcoMoon', 'Python', 'Twitter Ads']"
gonzalotomas.es,Portfolio - Gonzalo Tomás,,ESP,45,,2026-09-13T09:43:40.289860162Z,"['Content Delivery Network', 'GitHub Hosting', 'Next.js', 'Python', 'Tailwind CSS', 'UTF-8', 'Vercel']"
simpleanalytics.co.nz,Power BI & Fabric Consulting NZ | Simple Analytics,,NZL,77,46547,2026-09-13T09:32:46.896209132Z,"['1Password', '3D FlipBook', 'AWS WAF Challenge', 'Alternate Protocol', 'Framer Sites', 'Google', 'Google Analytics', 'Google Cloud CDN', 'Google Customer Reviews', 'Google My Business', 'Google Tag Manager', 'Hotjar', 'Instagram Follow Button', 'KVH', 'Ntent', 'Point', 'Python', 'Twitter Ads', 'Yandex Hosting', 'Zeald', 'reCAPTCHA']"
academicenclave.com,"Academic Enclave : The Book Publisher of Delhi, India",Academic Enclave,IND,87,26248,2026-09-13T09:32:46.884710005Z,"['AWS WAF Challenge', 'Adobe Creative Cloud WebFonts', 'Advanced Popups', 'Alternate Protocol', 'Animate It', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'DAV', 'Elementor', 'EmbedPress', 'Fontello', 'Google', 'Google Analytics', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Customer Reviews', 'Google Font API', 'Google My Business', 'Google Tag Manager', 'IcoMoon', 'Instagram Follow Button', 'Line2', 'LiteSpeed', 'Microdata for Google Shopping', 'Ntent', 'PHP', 'Python', 'Quiz Maker', 'Slider Revolution', 'TI WooCommerce Wishlist', 'Theme In WP', 'TrustIndex', 'UTF-8', 'University or College', 'Vector Internet Services', 'WP GDPR Compliance', 'WPForms', 'Woo Themes', 'WooCommerce', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'eLand', 'jQuery', 'reCAPTCHA']"
rotary7080.org,Home Page | Rotary District 7080,,USA,77,34828,2026-09-13T09:32:46.883799943Z,"['AWS WAF Challenge', 'Apture Linking Platform', 'AutoComplete', 'Bulma', 'Cloudflare', 'Corporate Governance and Regulatory Compliance', 'Facebook Conversion Tracking', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Pixel', 'Facebook Reseller', 'Facebook Tag API', 'Fireblade', 'GZIP Module', 'Google', 'Google Analytics', 'Google My Business', 'Google Tag Manager', 'Google Workspace', 'IcoMoon', 'Instagram Follow Button', 'Microsoft Application Insights', 'Microsoft Azure Blob Storage', 'Perl', 'Python', 'Twitter Ads', 'YouTube']"
uweb-framework.nl,Index - µWeb-framework,,,40,,2026-09-13T09:11:24.688399115Z,"['GZIP Module', 'GitHub Hosting', 'Google Analytics', 'Nginx', 'Python', 'QUIC', 'UTF-8']"
ricardopillay.dev,Ricardo Pillay,,,50,102,2026-09-13T09:11:24.680400715Z,"['AJAX Libraries API', 'Bulma', 'CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Font Awesome', 'Google Cloud DNS', 'Netlify', 'Python', 'UTF-8', 'jQuery', 'jsDelivr']"
hbarakeh.com,Haytham H. Barakeh,,LBN,65,50040,2026-09-13T09:11:24.663461775Z,"['Apache', 'DAV', 'GZIP Module', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Tag Manager', 'Instagram Follow Button', 'PHP', 'Python', 'SMC', 'Subversion', 'UTF-8', 'University or College', 'WhatsApp Sharing', 'YouTube', 'jQuery']"
lamerced5065.com.ar,Adventum – La Merced 5065,,ARG,70,172613,2026-09-13T09:11:24.648055384Z,"['Alternate Protocol', 'Cloudflare', 'DAV', 'Elementor', 'EmbedPress', 'Font Awesome', 'FreeBSD', 'GZIP Module', 'Google', 'Google Analytics', 'Google Cloud CDN', 'Google Tag Manager', 'KeyCDN', 'Nginx', 'Ninja Forms', 'PHP', 'Python', 'Royal Elementor Addons', 'Salesforce Hosted', 'Shopware', 'Table Addons for Elementor', 'UTF-8', 'University or College', 'Vector Internet Services', 'WP Fastest Cache', 'WPForms', 'WhatsApp Sharing', 'Woo Themes', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'Yandex Hosting', 'reCAPTCHA', 'symfony PHP Framework']"
