domain,title,business_name,country,seo_score,tech_spend,crawled_at,technologies
delriorotary.com,Home Page | Rotary Club of Del Rio,,PHL,82,54507,2026-09-13T10:49:49.937127522Z,"['Apture Linking Platform', 'AutoComplete', 'Bulma', 'Cloudflare', 'Coming Soon Page', 'DAV', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Reseller', 'GZIP Module', 'Google', 'Google Maps', 'Google My Business', 'Google Tag Manager', 'IcoMoon', 'InitiativeS', 'Microsoft Application Insights', 'Microsoft Azure Blob Storage', 'Perl', 'SMC', 'Thank You']"
crosstimbersrotary.com,Home Page | Rotary Club of Cross Timbers,,GBR,82,76007,2026-09-13T10:49:49.931913593Z,"['AWS WAF Challenge', 'Apture Linking Platform', 'AutoComplete', 'Bulma', 'Cloudflare', 'Coming Soon Page', 'Facebook CDN', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Reseller', 'GZIP Module', 'Google', 'Google Analytics', 'Google Calendar', 'Google Cloud CDN', 'Google Forms', 'Google Maps', 'Google My Business', 'Google Tag Manager', 'IcoMoon', 'Instagram Follow Button', 'Microsoft Application Insights', 'Microsoft Azure Blob Storage', 'OneCause', 'PHP', 'Perl', 'QUIC', 'Qgiv', 'SMC', 'University or College', 'YouTube']"
newwestrotary.org,Home Page | Rotary Club of New Westminster,,USA,75,4468,2026-09-13T10:49:49.929768209Z,"['Apture Linking Platform', 'AutoComplete', 'Cloudflare', 'DAV', 'Facebook CDN', 'Facebook Like', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Reseller', 'GZIP Module', 'Google', 'Google Maps', 'Google My Business', 'Google Tag Manager', 'Hexo', 'IcoMoon', 'Instagram Follow Button', 'Microsoft Application Insights', 'Microsoft Azure Blob Storage', 'PHP', 'Perl', 'Thank You', 'University or College', 'eLand']"
njpowerelectricservices.com,njpowerelectricservices.com,,,47,240,2026-09-13T10:49:49.921116037Z,"['HostGator', 'Microsoft Azure', 'Microsoft IIS', 'Parallels Plesk Panel', 'UTF-8', 'Visual Studio']"
hmg.com.eg,Home Page - HMG,HMG,EGY,65,4257,2026-09-13T10:49:49.914558214Z,"['Alternate Protocol', 'Better Lead Generation Services', 'Bulma', 'Contact Form Plugin', 'ElementUI', 'EmbedPress', 'Express', 'Google Cloud DNS', 'Google Font API', 'HostGator', 'IcoMoon', 'Microdata for Google Shopping', 'Microsoft Azure', 'Microsoft IIS', 'PHP', 'Parallels Plesk Panel', 'Slider Revolution', 'Theme In WP', 'UTF-8', 'Visual Studio', 'WPBakery', 'WordPress', 'WordPress Multisite', 'eLand', 'jQuery']"
csoftware.lu,C PARTNERS GROUP,,LUX,55,555,2026-09-13T10:38:59.088014833Z,"['AJAX Libraries API', 'CDN JS', 'Cloudflare', 'Cloudflare CDN', 'CookieConsent', 'Google Cloud DNS', 'HostGator', 'IcoMoon', 'Instagram Follow Button', 'Metricool', 'Microsoft Azure', 'Microsoft IIS', 'Parallels Plesk Panel', 'Tailwind CSS', 'Visual Studio', 'jQuery', 'jsDelivr']"
rosstang.com.au,Rosstang Architects I Hawthorn I Architecture,Rosstang Architects,AUS,47,26356,2026-09-13T10:38:59.077918421Z,"['Amazon WAF Blocked', 'Apture Linking Platform', 'Content Delivery Network', 'Fastly', 'Fastly CDN', 'GZIP Module', 'Google Related Website Sites', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Microsoft Azure', 'NFOrce Internet', 'PWA', 'QUIC', 'SMC', 'Sentry', 'SiteW', 'UTF-8', 'Vector Internet Services', 'Wix', 'Wix Media', 'mlcom']"
pearlandrotary.com,Home Page | Rotary Club of Pearland,,GBR,72,12788,2026-09-13T10:38:59.076388956Z,"['Apture Linking Platform', 'AutoComplete', 'Bulma', 'Cloudflare', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Reseller', 'GZIP Module', 'Google', 'Google Analytics', 'Google Maps', 'Google My Business', 'Google Related Website Sites', 'Google Tag Manager', 'IcoMoon', 'Microsoft Application Insights', 'Microsoft Azure Blob Storage', 'Perl', 'RM Education']"
embarkgroups.com,"EMBARK CONTRACTING COMPANY | Industrial Services in Saudi Arabia, Bahrain & India",,SAU,77,4208,2026-09-13T10:26:30.886355619Z,"['Google Cloud DNS', 'Google Font API', 'Google My Business', 'IcoMoon', 'Microsoft Azure', 'Microsoft IIS', 'QUIC', 'Tailwind CSS', 'Twitter Ads', 'UPS', 'UTF-8', 'Way', 'YouTube', 'reCAPTCHA']"
farcoop.com,Farmers Cooperative Elevator Company,,,60,43878,2026-09-13T10:18:44.184575447Z,"['123FormBuilder', 'AJAX Libraries API', 'Adobe Creative Cloud WebFonts', 'Apple Auto Link Maker', 'AutoComplete', 'Brightspot', 'CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'DoubleClick Bid Manager', 'Facebook Login', 'Facebook Reseller', 'Fastly', 'Font Awesome', 'Google', 'Google Analytics', 'Google Calendar', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Google Maps', 'Google Matched Content', 'Google My Business', 'Google Play', 'Google Reseller', 'Google Tag Manager', 'MailChimp', 'Microsoft 365', 'Microsoft Azure', 'RM Education', 'SAS', 'Sentry', 'Twitter Ads', 'Typeform', 'UTF-8', 'Vimeo', 'Visual Studio', 'Wistia', 'YouTube', 'amCharts', 'eLand', 'jQuery', 'taggbox']"
atclimited.ng,All Things Contracting ltd.,,NGA,65,23512,2026-09-13T09:52:09.745314427Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Endurance Page Cache', 'Fastly', 'GetResponse', 'Google Cloud DNS', 'Google Font API', 'Google Maps', 'Google My Business', 'HostGator', 'Instagram Follow Button', 'Microsoft Azure', 'Microsoft IIS', 'PHP', 'Parallels Plesk Panel', 'UTF-8', 'Visual Studio', 'WPBakery', 'Woo Themes', 'reCAPTCHA']"
trico-ins.com,Tri-Co Insurance Agency,,USA,67,4899,2026-09-13T09:52:09.717018461Z,"['Adobe Creative Cloud WebFonts', 'Amazon S3 CDN', 'AutoComplete', 'Better Lead Generation Services', 'Coming Soon Page', 'Google Analytics', 'Google My Business', 'Google Tag Manager', 'Microsoft Azure', 'Microsoft IIS', 'QUIC', 'Storyblocks', 'Tailwind CSS', 'UTF-8', 'Visual Studio', 'reCAPTCHA']"
wdaclockdown.com,WDAC Lockdown,,,40,5060,2026-09-13T09:43:40.316881652Z,"['Amazon WAF Blocked', 'K2F', 'Microsoft Azure', 'Microsoft IIS', 'UTF-8', 'Visual Studio']"
iorcalculator.com,IOR Calculator,,USA,52,219,2026-09-13T09:43:40.304240436Z,"['GZIP Module', 'Google Cloud DNS', 'Google Font API', 'IcoMoon', 'Material Design Icons', 'Microsoft Azure', 'Microsoft IIS', 'UTF-8', 'Visual Studio']"
eoxygensystems.com,eOxygen Systems - oxygenating e-business of planet earth,,,55,443,2026-09-13T09:43:40.302533284Z,"['AWS WAF Challenge', 'GZIP Module', 'Google Cloud DNS', 'Google Font API', 'HostGator', 'Microsoft Azure', 'Microsoft IIS', 'Parallels Plesk Panel', 'QUIC', 'Tailwind CSS', 'Visual Studio', 'jQuery']"
sipaq.qa,SIPAQ,,QAT,82,5380,2026-09-13T09:43:40.296442037Z,"['ASP.NET Core', 'Bulma', 'CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Google', 'Google Cloud DNS', 'Google Font API', 'Instagram Follow Button', 'Microsoft Azure', 'QUIC', 'Tailwind CSS', 'UTF-8', 'Visual Studio', 'YouTube', 'jsDelivr']"
gulfnav.com,Gulf Navigation - integrated shipping and maritime services,,,65,4915,2026-09-13T09:43:40.275636674Z,"['Corporate Governance and Regulatory Compliance', 'Elementor', 'EmbedPress', 'GZIP Module', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Maps', 'Google My Business', 'Google Tag Manager', 'HostGator', 'Microsoft Azure', 'Microsoft IIS', 'PHP', 'Parallels Plesk Panel', 'Parcel', 'Pico CSS', 'Qi Addons For Elementor', 'Slider Revolution', 'Theme In WP', 'Twitter Ads', 'UTF-8', 'Visual Studio', 'WordPress', 'WordPress Multisite', 'Zendesk Guide', 'eLand', 'jQuery']"
delandrotary.org,Home Page | Rotary Club of DeLand,,GBR,70,26468,2026-09-13T09:32:46.908137767Z,"['AWS WAF Challenge', 'Apture Linking Platform', 'AutoComplete', 'Bulma', 'Cloudflare', 'DAV', 'Express', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Reseller', 'GZIP Module', 'Google', 'Google Maps', 'Google My Business', 'Google Tag Manager', 'Harbor', 'IcoMoon', 'InitiativeS', 'Microsoft Application Insights', 'Microsoft Azure Blob Storage', 'Perl', 'Prospective', 'University or College', 'Zeffy', 'eLand']"
kinderkleidermarkt-sanderau.de,Kinderkleidermarkt PG Sanderau,,,35,930,2026-09-13T09:32:46.898918335Z,"['Fastly', 'Flat Icon', 'GZIP Module', 'HostGator', 'Microsoft Azure', 'Microsoft IIS', 'Parallels Plesk Panel', 'Visual Studio']"
rotary7080.org,Home Page | Rotary District 7080,,USA,77,34828,2026-09-13T09:32:46.883799943Z,"['AWS WAF Challenge', 'Apture Linking Platform', 'AutoComplete', 'Bulma', 'Cloudflare', 'Corporate Governance and Regulatory Compliance', 'Facebook Conversion Tracking', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Pixel', 'Facebook Reseller', 'Facebook Tag API', 'Fireblade', 'GZIP Module', 'Google', 'Google Analytics', 'Google My Business', 'Google Tag Manager', 'Google Workspace', 'IcoMoon', 'Instagram Follow Button', 'Microsoft Application Insights', 'Microsoft Azure Blob Storage', 'Perl', 'Python', 'Twitter Ads', 'YouTube']"
wiringharness.com,Reproduction Electrical Products for American Muscle Cars,,ZAF,72,5479,2026-09-13T09:32:46.875987291Z,"['Financial Services Guide', 'Font Awesome', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Tag Manager', 'Microsoft Azure', 'Microsoft IIS', 'Tailwind CSS', 'UTF-8', 'Visual Studio', 'jsDelivr']"
exal.com.tr,ANASAYFA | EXAL YAPI İNŞAAT PROJE,,TUR,77,28448,2026-09-13T09:20:59.482921922Z,"['DAV', 'Ektron', 'Express', 'FreeCSSTemplates', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'IcoMoon', 'Microdata for Google Shopping', 'Microsoft Azure', 'Microsoft IIS', 'Schema Plugin', 'Subversion', 'UTF-8', 'Visual Studio', 'YouTube']"
carhyperentals.ca,CarHype Rentals,,,45,743,2026-09-13T09:20:59.482680799Z,"['Alternate Protocol', 'Elementor', 'EmbedPress', 'Google Cloud DNS', 'Google Font API', 'Hello Elementor', 'HostGator', 'Instagram Follow Button', 'Microsoft Azure', 'Microsoft IIS', 'NFOrce Internet', 'PHP', 'Parallels Plesk Panel', 'Theme In WP', 'UTF-8', 'Visual Studio', 'WordPress', 'WordPress Multisite', 'YouTube', 'jQuery']"
oakhillsrotary.org,Home Page | Rotary Club of San Antonio-Oak Hills,,,65,4688,2026-09-13T09:11:24.709115086Z,"['Apture Linking Platform', 'AutoComplete', 'Bulma', 'Cloudflare', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Reseller', 'GZIP Module', 'Google', 'Google Analytics', 'Google Tag Manager', 'IcoMoon', 'Instagram Follow Button', 'Microsoft Application Insights', 'Microsoft Azure Blob Storage', 'Perl', 'Zoom Video Conferencing']"
bigbearlakerotary.org,Home Page | Rotary Club of Big Bear Lake,,NZL,70,35668,2026-09-13T09:11:24.69820602Z,"['AWS WAF Challenge', 'Apture Linking Platform', 'AutoComplete', 'Bulma', 'Cloudflare', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Reseller', 'Fireblade', 'GZIP Module', 'Google', 'Google Analytics', 'Google Maps', 'Google My Business', 'Google Tag Manager', 'IcoMoon', 'Microsoft Application Insights', 'Microsoft Azure Blob Storage', 'Perl', 'reCAPTCHA']"
kbrixbuildtech.co.uk,K-BRIX BUILDTECH | Expert Finishing & Cleaning Services in UK,,GBR,77,5380,2026-09-13T09:11:24.695990063Z,"['GZIP Module', 'Google', 'Google Cloud DNS', 'Google Font API', 'Microsoft Azure', 'Microsoft IIS', 'QUIC', 'Tailwind CSS', 'UTF-8', 'Visual Studio']"
av-postavka.ru,"«АВ-поставка» специализируется на поставке и продаже профессионального аудиовизуального оборудования, а также системной интеграции",,,45,63,2026-09-13T09:11:24.694706388Z,"['Angular', 'GZIP Module', 'Google Cloud DNS', 'Google Font API', 'Microsoft Azure', 'Microsoft IIS', 'To Top', 'UTF-8', 'Visual Studio']"
kadoshuniversitycameroon.com,HOME - Kadosh University Cameroon,,CMR,70,20380,2026-09-13T09:11:24.693273038Z,"['ASP.NET Core', 'AWS WAF Challenge', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Tag Manager', 'Microsoft Azure', 'QUIC', 'Tailwind CSS', 'UTF-8', 'University or College', 'Visual Studio']"
cgtholdingsllc.com,CGT Capital Group — Stewardship of Multi-Generational Capital,,USA,67,3940,2026-09-13T09:11:24.687095292Z,"['Apture Linking Platform', 'GZIP Module', 'Microsoft Azure', 'Microsoft Azure Blob Storage', 'Microsoft IIS', 'Visual Studio']"
jetsetters.se,"Jetsetters | Private guided luxury tours, safaris & stays",,NOR,87,18120,2026-09-13T09:11:24.664850277Z,"['Alternate Protocol', 'Fireblade', 'Google Analytics', 'Google Related Website Sites', 'Google Tag Manager', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Microsoft Azure', 'Microsoft IIS', 'Twitter Ads', 'UTF-8']"
glendalesunriserotary.org,Home Page | Rotary Club of Glendale Sunrise,,USA,77,20668,2026-09-13T09:00:17.090882123Z,"['AWS WAF Challenge', 'Apture Linking Platform', 'AutoComplete', 'Bulma', 'Cloudflare', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Reseller', 'GZIP Module', 'Google', 'Google Analytics', 'Google Maps', 'Google My Business', 'Google Tag Manager', 'IcoMoon', 'Instagram Follow Button', 'Microsoft Application Insights', 'Microsoft Azure Blob Storage', 'Perl', 'YouTube', 'reCAPTCHA']"
